commit,date,file_type,path,stem,package,added_lines,deleted_lines,commit_index,commit_size,msg,month
43cf3f491e7b9b42dc4a5fa4d7bc00cef1d38f7e,2007-10-30 15:06:54,prod,src/java/org/apache/commons/lang/text/DefaultMetaFormatFactory.java,DefaultMetaFormatFactory,org/apache/commons/lang/text,114,0,1677,14,"[LANG-362] Add ExtendedMessageFormat

git-svn-id: https://svn.apache.org/repos/asf/commons/proper/lang/trunk@590106 13f79535-47bb-0310-9956-ffa450edef68",2007-10
43cf3f491e7b9b42dc4a5fa4d7bc00cef1d38f7e,2007-10-30 15:06:54,prod,src/java/org/apache/commons/lang/text/ExtendedMessageFormat.java,ExtendedMessageFormat,org/apache/commons/lang/text,344,0,1677,14,"[LANG-362] Add ExtendedMessageFormat

git-svn-id: https://svn.apache.org/repos/asf/commons/proper/lang/trunk@590106 13f79535-47bb-0310-9956-ffa450edef68",2007-10
43cf3f491e7b9b42dc4a5fa4d7bc00cef1d38f7e,2007-10-30 15:06:54,prod,src/java/org/apache/commons/lang/text/MetaFormatSupport.java,MetaFormatSupport,org/apache/commons/lang/text,131,0,1677,14,"[LANG-362] Add ExtendedMessageFormat

git-svn-id: https://svn.apache.org/repos/asf/commons/proper/lang/trunk@590106 13f79535-47bb-0310-9956-ffa450edef68",2007-10
43cf3f491e7b9b42dc4a5fa4d7bc00cef1d38f7e,2007-10-30 15:06:54,prod,src/java/org/apache/commons/lang/text/NameKeyedMetaFormat.java,NameKeyedMetaFormat,org/apache/commons/lang/text,163,0,1677,14,"[LANG-362] Add ExtendedMessageFormat

git-svn-id: https://svn.apache.org/repos/asf/commons/proper/lang/trunk@590106 13f79535-47bb-0310-9956-ffa450edef68",2007-10
43cf3f491e7b9b42dc4a5fa4d7bc00cef1d38f7e,2007-10-30 15:06:54,prod,src/java/org/apache/commons/lang/text/NumberMetaFormat.java,NumberMetaFormat,org/apache/commons/lang/text,133,0,1677,14,"[LANG-362] Add ExtendedMessageFormat

git-svn-id: https://svn.apache.org/repos/asf/commons/proper/lang/trunk@590106 13f79535-47bb-0310-9956-ffa450edef68",2007-10
43cf3f491e7b9b42dc4a5fa4d7bc00cef1d38f7e,2007-10-30 15:06:54,prod,src/java/org/apache/commons/lang/text/TimeMetaFormat.java,TimeMetaFormat,org/apache/commons/lang/text,70,0,1677,14,"[LANG-362] Add ExtendedMessageFormat

git-svn-id: https://svn.apache.org/repos/asf/commons/proper/lang/trunk@590106 13f79535-47bb-0310-9956-ffa450edef68",2007-10
43cf3f491e7b9b42dc4a5fa4d7bc00cef1d38f7e,2007-10-30 15:06:54,test,src/test/org/apache/commons/lang/text/AbstractMessageFormatTest.java,AbstractMessageFormatTest,org/apache/commons/lang/text,294,0,1677,14,"[LANG-362] Add ExtendedMessageFormat

git-svn-id: https://svn.apache.org/repos/asf/commons/proper/lang/trunk@590106 13f79535-47bb-0310-9956-ffa450edef68",2007-10
43cf3f491e7b9b42dc4a5fa4d7bc00cef1d38f7e,2007-10-30 15:06:54,test,src/test/org/apache/commons/lang/text/ExtendedMessageFormatBaselineTest.java,ExtendedMessageFormatBaselineTest,org/apache/commons/lang/text,40,0,1677,14,"[LANG-362] Add ExtendedMessageFormat

git-svn-id: https://svn.apache.org/repos/asf/commons/proper/lang/trunk@590106 13f79535-47bb-0310-9956-ffa450edef68",2007-10
43cf3f491e7b9b42dc4a5fa4d7bc00cef1d38f7e,2007-10-30 15:06:54,test,src/test/org/apache/commons/lang/text/MessageFormatExtensionTest.java,MessageFormatExtensionTest,org/apache/commons/lang/text,120,0,1677,14,"[LANG-362] Add ExtendedMessageFormat

git-svn-id: https://svn.apache.org/repos/asf/commons/proper/lang/trunk@590106 13f79535-47bb-0310-9956-ffa450edef68",2007-10
43cf3f491e7b9b42dc4a5fa4d7bc00cef1d38f7e,2007-10-30 15:06:54,test,src/test/org/apache/commons/lang/text/MessageFormatTest.java,MessageFormatTest,org/apache/commons/lang/text,22,0,1677,14,"[LANG-362] Add ExtendedMessageFormat

git-svn-id: https://svn.apache.org/repos/asf/commons/proper/lang/trunk@590106 13f79535-47bb-0310-9956-ffa450edef68",2007-10
bee5b923c54e59f877d392e35cb04ab62484c723,2008-01-06 23:58:59,prod,src/java/org/apache/commons/lang/math/IEEE754rUtils.java,IEEE754rUtils,org/apache/commons/lang/math,265,0,1740,4,"Applying third patch from LANG-381. Fixes the minimum(float[]) type methods to correctly return NaN when it is in the array, and adds an IEEE754rUtils class that obeys the IEEE 754r update in which NaN in min/max methods should be ignored unless all values are NaN. 

git-svn-id: https://svn.apache.org/repos/asf/commons/proper/lang/trunk@609475 13f79535-47bb-0310-9956-ffa450edef68",2008-01
bee5b923c54e59f877d392e35cb04ab62484c723,2008-01-06 23:58:59,test,src/test/org/apache/commons/lang/math/IEEE754rUtilsTest.java,IEEE754rUtilsTest,org/apache/commons/lang/math,53,0,1740,4,"Applying third patch from LANG-381. Fixes the minimum(float[]) type methods to correctly return NaN when it is in the array, and adds an IEEE754rUtils class that obeys the IEEE 754r update in which NaN in min/max methods should be ignored unless all values are NaN. 

git-svn-id: https://svn.apache.org/repos/asf/commons/proper/lang/trunk@609475 13f79535-47bb-0310-9956-ffa450edef68",2008-01
16120b386c60ad4385ae66329d4d14b9eb9dc22c,2008-02-01 07:12:56,test,src/test/org/apache/commons/lang/time/DateUtilsFragmentTest.java,DateUtilsFragmentTest,org/apache/commons/lang/time,491,0,1766,3,"Applying my patch from LANG-379, based on Robert Scholte's patch adding the 'getFragment' family of methods

git-svn-id: https://svn.apache.org/repos/asf/commons/proper/lang/trunk@617360 13f79535-47bb-0310-9956-ffa450edef68",2008-02
2e3057caa837ce853eaa3bbaa94911f9c9c62aab,2008-02-25 19:51:18,prod,src/java/org/apache/commons/lang/text/FormatFactory.java,FormatFactory,org/apache/commons/lang/text,24,0,1780,12,"[LANG-362] simplify ExtendedMessageFormat design; recycle as much of super implementation as possible

git-svn-id: https://svn.apache.org/repos/asf/commons/proper/lang/trunk@630969 13f79535-47bb-0310-9956-ffa450edef68",2008-02
7f5ffc6036d4b2199af5b2d655691bc0af4478ee,2008-02-27 16:44:17,test,src/test/org/apache/commons/lang/text/ExtendedMessageFormatTest.java,ExtendedMessageFormatTest,org/apache/commons/lang/text,297,0,1784,1,"Add new test case for ExtendedMessageFormat

git-svn-id: https://svn.apache.org/repos/asf/commons/proper/lang/trunk@631639 13f79535-47bb-0310-9956-ffa450edef68",2008-02
04e9eb14e7f5dbf55ba41819b9cb2d2f0c3c4b55,2008-05-06 20:45:11,prod,src/java/org/apache/commons/lang/reflect/ConstructorUtils.java,ConstructorUtils,org/apache/commons/lang/reflect,340,0,1848,19,"merge [LANG-416] from LANG_POST_2_4 branch

git-svn-id: https://svn.apache.org/repos/asf/commons/proper/lang/trunk@653918 13f79535-47bb-0310-9956-ffa450edef68",2008-05
04e9eb14e7f5dbf55ba41819b9cb2d2f0c3c4b55,2008-05-06 20:45:11,prod,src/java/org/apache/commons/lang/reflect/FieldUtils.java,FieldUtils,org/apache/commons/lang/reflect,605,0,1848,19,"merge [LANG-416] from LANG_POST_2_4 branch

git-svn-id: https://svn.apache.org/repos/asf/commons/proper/lang/trunk@653918 13f79535-47bb-0310-9956-ffa450edef68",2008-05
04e9eb14e7f5dbf55ba41819b9cb2d2f0c3c4b55,2008-05-06 20:45:11,prod,src/java/org/apache/commons/lang/reflect/MemberUtils.java,MemberUtils,org/apache/commons/lang/reflect,220,0,1848,19,"merge [LANG-416] from LANG_POST_2_4 branch

git-svn-id: https://svn.apache.org/repos/asf/commons/proper/lang/trunk@653918 13f79535-47bb-0310-9956-ffa450edef68",2008-05
04e9eb14e7f5dbf55ba41819b9cb2d2f0c3c4b55,2008-05-06 20:45:11,prod,src/java/org/apache/commons/lang/reflect/MethodUtils.java,MethodUtils,org/apache/commons/lang/reflect,847,0,1848,19,"merge [LANG-416] from LANG_POST_2_4 branch

git-svn-id: https://svn.apache.org/repos/asf/commons/proper/lang/trunk@653918 13f79535-47bb-0310-9956-ffa450edef68",2008-05
04e9eb14e7f5dbf55ba41819b9cb2d2f0c3c4b55,2008-05-06 20:45:11,test,src/test/org/apache/commons/lang/reflect/ConstructorUtilsTest.java,ConstructorUtilsTest,org/apache/commons/lang/reflect,229,0,1848,19,"merge [LANG-416] from LANG_POST_2_4 branch

git-svn-id: https://svn.apache.org/repos/asf/commons/proper/lang/trunk@653918 13f79535-47bb-0310-9956-ffa450edef68",2008-05
04e9eb14e7f5dbf55ba41819b9cb2d2f0c3c4b55,2008-05-06 20:45:11,test,src/test/org/apache/commons/lang/reflect/FieldUtilsTest.java,FieldUtilsTest,org/apache/commons/lang/reflect,920,0,1848,19,"merge [LANG-416] from LANG_POST_2_4 branch

git-svn-id: https://svn.apache.org/repos/asf/commons/proper/lang/trunk@653918 13f79535-47bb-0310-9956-ffa450edef68",2008-05
04e9eb14e7f5dbf55ba41819b9cb2d2f0c3c4b55,2008-05-06 20:45:11,test,src/test/org/apache/commons/lang/reflect/MethodUtilsTest.java,MethodUtilsTest,org/apache/commons/lang/reflect,342,0,1848,19,"merge [LANG-416] from LANG_POST_2_4 branch

git-svn-id: https://svn.apache.org/repos/asf/commons/proper/lang/trunk@653918 13f79535-47bb-0310-9956-ffa450edef68",2008-05
3ed99652c84339375f1e6b99bd9c7f71d565e023,2008-09-16 16:03:14,prod,src/java/org/apache/commons/lang/IDKey.java,IDKey,org/apache/commons/lang,72,0,1873,2,"LANG-459 HashCodeBuilder.reflectionHashCode() can generate incorrect hashcodes

git-svn-id: https://svn.apache.org/repos/asf/commons/proper/lang/trunk@695951 13f79535-47bb-0310-9956-ffa450edef68",2008-09
a6a2d04877d91a4c7cfff889bb64e2627ca60994,2008-11-05 17:00:43,test,src/test/org/apache/commons/lang/time/DateUtilsRoundingTest.java,DateUtilsRoundingTest,org/apache/commons/lang/time,713,0,1879,4,"Applying Robert Scholte's excellent unit tests from LANG-443 and his second patch from LANG-440 fixing a discovered boundary case for AM_PM in round

git-svn-id: https://svn.apache.org/repos/asf/commons/proper/lang/trunk@711616 13f79535-47bb-0310-9956-ffa450edef68",2008-11
bcf6e9d662ea40114d0908e98d3bf10db4c95309,2009-03-08 01:37:57,prod,src/java/org/apache/commons/lang/EnumUtils.java,EnumUtils,org/apache/commons/lang,48,0,1898,3,"Adding Java5 EnumUtils class with getEnumMap method. LANG-290

git-svn-id: https://svn.apache.org/repos/asf/commons/proper/lang/trunk@751347 13f79535-47bb-0310-9956-ffa450edef68",2009-03
bcf6e9d662ea40114d0908e98d3bf10db4c95309,2009-03-08 01:37:57,test,src/test/org/apache/commons/lang/EnumUtilsTest.java,EnumUtilsTest,org/apache/commons/lang,54,0,1898,3,"Adding Java5 EnumUtils class with getEnumMap method. LANG-290

git-svn-id: https://svn.apache.org/repos/asf/commons/proper/lang/trunk@751347 13f79535-47bb-0310-9956-ffa450edef68",2009-03
c404121979002fca1140b90fb909157549de286f,2009-06-23 06:15:50,prod,src/java/org/apache/commons/lang/text/translate/AggregateTranslator.java,AggregateTranslator,org/apache/commons/lang/text/translate,53,0,2022,21,"Committing a rewrite of StringEscapeUtils guts - LANG-505. Entities.java can now go away. Most of the code is in the new text.translate package. More work is needed, including what to actually define as 'ESCAPE_XML' etc, but it's now easy for someone to look at the source to EscapeUtils and UnescapeUtils and put their own ESCAPE_XML variable together, and with lots of reuse value. 

git-svn-id: https://svn.apache.org/repos/asf/commons/proper/lang/trunk@787560 13f79535-47bb-0310-9956-ffa450edef68",2009-06
c404121979002fca1140b90fb909157549de286f,2009-06-23 06:15:50,prod,src/java/org/apache/commons/lang/text/translate/CharSequenceTranslator.java,CharSequenceTranslator,org/apache/commons/lang/text/translate,117,0,2022,21,"Committing a rewrite of StringEscapeUtils guts - LANG-505. Entities.java can now go away. Most of the code is in the new text.translate package. More work is needed, including what to actually define as 'ESCAPE_XML' etc, but it's now easy for someone to look at the source to EscapeUtils and UnescapeUtils and put their own ESCAPE_XML variable together, and with lots of reuse value. 

git-svn-id: https://svn.apache.org/repos/asf/commons/proper/lang/trunk@787560 13f79535-47bb-0310-9956-ffa450edef68",2009-06
c404121979002fca1140b90fb909157549de286f,2009-06-23 06:15:50,prod,src/java/org/apache/commons/lang/text/translate/CodePointTranslator.java,CodePointTranslator,org/apache/commons/lang/text/translate,52,0,2022,21,"Committing a rewrite of StringEscapeUtils guts - LANG-505. Entities.java can now go away. Most of the code is in the new text.translate package. More work is needed, including what to actually define as 'ESCAPE_XML' etc, but it's now easy for someone to look at the source to EscapeUtils and UnescapeUtils and put their own ESCAPE_XML variable together, and with lots of reuse value. 

git-svn-id: https://svn.apache.org/repos/asf/commons/proper/lang/trunk@787560 13f79535-47bb-0310-9956-ffa450edef68",2009-06
c404121979002fca1140b90fb909157549de286f,2009-06-23 06:15:50,prod,src/java/org/apache/commons/lang/text/translate/EntityArrays.java,EntityArrays,org/apache/commons/lang/text/translate,357,0,2022,21,"Committing a rewrite of StringEscapeUtils guts - LANG-505. Entities.java can now go away. Most of the code is in the new text.translate package. More work is needed, including what to actually define as 'ESCAPE_XML' etc, but it's now easy for someone to look at the source to EscapeUtils and UnescapeUtils and put their own ESCAPE_XML variable together, and with lots of reuse value. 

git-svn-id: https://svn.apache.org/repos/asf/commons/proper/lang/trunk@787560 13f79535-47bb-0310-9956-ffa450edef68",2009-06
c404121979002fca1140b90fb909157549de286f,2009-06-23 06:15:50,prod,src/java/org/apache/commons/lang/text/translate/EscapeLowAsciiAsUnicode.java,EscapeLowAsciiAsUnicode,org/apache/commons/lang/text/translate,69,0,2022,21,"Committing a rewrite of StringEscapeUtils guts - LANG-505. Entities.java can now go away. Most of the code is in the new text.translate package. More work is needed, including what to actually define as 'ESCAPE_XML' etc, but it's now easy for someone to look at the source to EscapeUtils and UnescapeUtils and put their own ESCAPE_XML variable together, and with lots of reuse value. 

git-svn-id: https://svn.apache.org/repos/asf/commons/proper/lang/trunk@787560 13f79535-47bb-0310-9956-ffa450edef68",2009-06
c404121979002fca1140b90fb909157549de286f,2009-06-23 06:15:50,prod,src/java/org/apache/commons/lang/text/translate/EscapeNonAsciiAsNumericEntity.java,EscapeNonAsciiAsNumericEntity,org/apache/commons/lang/text/translate,44,0,2022,21,"Committing a rewrite of StringEscapeUtils guts - LANG-505. Entities.java can now go away. Most of the code is in the new text.translate package. More work is needed, including what to actually define as 'ESCAPE_XML' etc, but it's now easy for someone to look at the source to EscapeUtils and UnescapeUtils and put their own ESCAPE_XML variable together, and with lots of reuse value. 

git-svn-id: https://svn.apache.org/repos/asf/commons/proper/lang/trunk@787560 13f79535-47bb-0310-9956-ffa450edef68",2009-06
c404121979002fca1140b90fb909157549de286f,2009-06-23 06:15:50,prod,src/java/org/apache/commons/lang/text/translate/EscapeNonAsciiAsUnicode.java,EscapeNonAsciiAsUnicode,org/apache/commons/lang/text/translate,44,0,2022,21,"Committing a rewrite of StringEscapeUtils guts - LANG-505. Entities.java can now go away. Most of the code is in the new text.translate package. More work is needed, including what to actually define as 'ESCAPE_XML' etc, but it's now easy for someone to look at the source to EscapeUtils and UnescapeUtils and put their own ESCAPE_XML variable together, and with lots of reuse value. 

git-svn-id: https://svn.apache.org/repos/asf/commons/proper/lang/trunk@787560 13f79535-47bb-0310-9956-ffa450edef68",2009-06
c404121979002fca1140b90fb909157549de286f,2009-06-23 06:15:50,prod,src/java/org/apache/commons/lang/text/translate/EscapeUtils.java,EscapeUtils,org/apache/commons/lang/text/translate,108,0,2022,21,"Committing a rewrite of StringEscapeUtils guts - LANG-505. Entities.java can now go away. Most of the code is in the new text.translate package. More work is needed, including what to actually define as 'ESCAPE_XML' etc, but it's now easy for someone to look at the source to EscapeUtils and UnescapeUtils and put their own ESCAPE_XML variable together, and with lots of reuse value. 

git-svn-id: https://svn.apache.org/repos/asf/commons/proper/lang/trunk@787560 13f79535-47bb-0310-9956-ffa450edef68",2009-06
c404121979002fca1140b90fb909157549de286f,2009-06-23 06:15:50,prod,src/java/org/apache/commons/lang/text/translate/LookupTranslator.java,LookupTranslator,org/apache/commons/lang/text/translate,52,0,2022,21,"Committing a rewrite of StringEscapeUtils guts - LANG-505. Entities.java can now go away. Most of the code is in the new text.translate package. More work is needed, including what to actually define as 'ESCAPE_XML' etc, but it's now easy for someone to look at the source to EscapeUtils and UnescapeUtils and put their own ESCAPE_XML variable together, and with lots of reuse value. 

git-svn-id: https://svn.apache.org/repos/asf/commons/proper/lang/trunk@787560 13f79535-47bb-0310-9956-ffa450edef68",2009-06
c404121979002fca1140b90fb909157549de286f,2009-06-23 06:15:50,prod,src/java/org/apache/commons/lang/text/translate/NumericEntityUnescaper.java,NumericEntityUnescaper,org/apache/commons/lang/text/translate,66,0,2022,21,"Committing a rewrite of StringEscapeUtils guts - LANG-505. Entities.java can now go away. Most of the code is in the new text.translate package. More work is needed, including what to actually define as 'ESCAPE_XML' etc, but it's now easy for someone to look at the source to EscapeUtils and UnescapeUtils and put their own ESCAPE_XML variable together, and with lots of reuse value. 

git-svn-id: https://svn.apache.org/repos/asf/commons/proper/lang/trunk@787560 13f79535-47bb-0310-9956-ffa450edef68",2009-06
c404121979002fca1140b90fb909157549de286f,2009-06-23 06:15:50,prod,src/java/org/apache/commons/lang/text/translate/UnescapeUtils.java,UnescapeUtils,org/apache/commons/lang/text/translate,101,0,2022,21,"Committing a rewrite of StringEscapeUtils guts - LANG-505. Entities.java can now go away. Most of the code is in the new text.translate package. More work is needed, including what to actually define as 'ESCAPE_XML' etc, but it's now easy for someone to look at the source to EscapeUtils and UnescapeUtils and put their own ESCAPE_XML variable together, and with lots of reuse value. 

git-svn-id: https://svn.apache.org/repos/asf/commons/proper/lang/trunk@787560 13f79535-47bb-0310-9956-ffa450edef68",2009-06
c404121979002fca1140b90fb909157549de286f,2009-06-23 06:15:50,prod,src/java/org/apache/commons/lang/text/translate/UnicodeEscaper.java,UnicodeEscaper,org/apache/commons/lang/text/translate,47,0,2022,21,"Committing a rewrite of StringEscapeUtils guts - LANG-505. Entities.java can now go away. Most of the code is in the new text.translate package. More work is needed, including what to actually define as 'ESCAPE_XML' etc, but it's now easy for someone to look at the source to EscapeUtils and UnescapeUtils and put their own ESCAPE_XML variable together, and with lots of reuse value. 

git-svn-id: https://svn.apache.org/repos/asf/commons/proper/lang/trunk@787560 13f79535-47bb-0310-9956-ffa450edef68",2009-06
c404121979002fca1140b90fb909157549de286f,2009-06-23 06:15:50,prod,src/java/org/apache/commons/lang/text/translate/UnicodeUnescaper.java,UnicodeUnescaper,org/apache/commons/lang/text/translate,63,0,2022,21,"Committing a rewrite of StringEscapeUtils guts - LANG-505. Entities.java can now go away. Most of the code is in the new text.translate package. More work is needed, including what to actually define as 'ESCAPE_XML' etc, but it's now easy for someone to look at the source to EscapeUtils and UnescapeUtils and put their own ESCAPE_XML variable together, and with lots of reuse value. 

git-svn-id: https://svn.apache.org/repos/asf/commons/proper/lang/trunk@787560 13f79535-47bb-0310-9956-ffa450edef68",2009-06
b4bdbdfe9c9dbc31e90ccf3ab37761e2abdae0f1,2009-06-25 04:56:18,prod,src/java/org/apache/commons/lang/text/translate/NumericEntityEscaper.java,NumericEntityEscaper,org/apache/commons/lang/text/translate,75,0,2033,3,"Replacing the NonAsciiAsNumericEntity class with a more generic NumericEntityEscaper. cf LANG-505

git-svn-id: https://svn.apache.org/repos/asf/commons/proper/lang/trunk@788256 13f79535-47bb-0310-9956-ffa450edef68",2009-06
df0d0cc96a57b432669f38cbdd67f2e7dcfa98cf,2009-06-30 05:46:08,test,src/test/org/apache/commons/lang/text/translate/LookupTranslatorTest.java,LookupTranslatorTest,org/apache/commons/lang/text/translate,39,0,2041,1,"Adding a simple unit test for text translate. More needed, though StringEscapeUtils does do a good job of hitting a high level of coverage for these classes already. It's easier to debug when you have tighter testing. 

git-svn-id: https://svn.apache.org/repos/asf/commons/proper/lang/trunk@789566 13f79535-47bb-0310-9956-ffa450edef68",2009-06
cc6281fc3eac8fb781be34f38a36b12d5ccc718e,2009-07-20 23:28:45,test,src/test/org/apache/commons/lang/text/translate/EntityArraysTest.java,EntityArraysTest,org/apache/commons/lang/text/translate,33,0,2064,6,"Improving code coverage with more tests

git-svn-id: https://svn.apache.org/repos/asf/commons/proper/lang/trunk@796062 13f79535-47bb-0310-9956-ffa450edef68",2009-07
cc6281fc3eac8fb781be34f38a36b12d5ccc718e,2009-07-20 23:28:45,test,src/test/org/apache/commons/lang/text/translate/EscapeUtilsTest.java,EscapeUtilsTest,org/apache/commons/lang/text/translate,33,0,2064,6,"Improving code coverage with more tests

git-svn-id: https://svn.apache.org/repos/asf/commons/proper/lang/trunk@796062 13f79535-47bb-0310-9956-ffa450edef68",2009-07
cc6281fc3eac8fb781be34f38a36b12d5ccc718e,2009-07-20 23:28:45,test,src/test/org/apache/commons/lang/text/translate/NumericEntityEscaperTest.java,NumericEntityEscaperTest,org/apache/commons/lang/text/translate,53,0,2064,6,"Improving code coverage with more tests

git-svn-id: https://svn.apache.org/repos/asf/commons/proper/lang/trunk@796062 13f79535-47bb-0310-9956-ffa450edef68",2009-07
cc6281fc3eac8fb781be34f38a36b12d5ccc718e,2009-07-20 23:28:45,test,src/test/org/apache/commons/lang/text/translate/UnescapeUtilsTest.java,UnescapeUtilsTest,org/apache/commons/lang/text/translate,33,0,2064,6,"Improving code coverage with more tests

git-svn-id: https://svn.apache.org/repos/asf/commons/proper/lang/trunk@796062 13f79535-47bb-0310-9956-ffa450edef68",2009-07
cc6281fc3eac8fb781be34f38a36b12d5ccc718e,2009-07-20 23:28:45,test,src/test/org/apache/commons/lang/text/translate/UnicodeEscaperTest.java,UnicodeEscaperTest,org/apache/commons/lang/text/translate,53,0,2064,6,"Improving code coverage with more tests

git-svn-id: https://svn.apache.org/repos/asf/commons/proper/lang/trunk@796062 13f79535-47bb-0310-9956-ffa450edef68",2009-07
cc6281fc3eac8fb781be34f38a36b12d5ccc718e,2009-07-20 23:28:45,test,src/test/org/apache/commons/lang/text/translate/UnicodeUnescaperTest.java,UnicodeUnescaperTest,org/apache/commons/lang/text/translate,49,0,2064,6,"Improving code coverage with more tests

git-svn-id: https://svn.apache.org/repos/asf/commons/proper/lang/trunk@796062 13f79535-47bb-0310-9956-ffa450edef68",2009-07
ad922624dae76330edab3ba8831a49c77cbcb69e,2009-08-09 17:46:13,prod,src/java/org/apache/commons/lang/exception/ContextedException.java,ContextedException,org/apache/commons/lang/exception,184,0,2078,9,"Add ExceptionContext package (LANG-497, contributed by Derek Ashmore).

git-svn-id: https://svn.apache.org/repos/asf/commons/proper/lang/trunk@802566 13f79535-47bb-0310-9956-ffa450edef68",2009-08
ad922624dae76330edab3ba8831a49c77cbcb69e,2009-08-09 17:46:13,prod,src/java/org/apache/commons/lang/exception/ContextedRuntimeException.java,ContextedRuntimeException,org/apache/commons/lang/exception,138,0,2078,9,"Add ExceptionContext package (LANG-497, contributed by Derek Ashmore).

git-svn-id: https://svn.apache.org/repos/asf/commons/proper/lang/trunk@802566 13f79535-47bb-0310-9956-ffa450edef68",2009-08
ad922624dae76330edab3ba8831a49c77cbcb69e,2009-08-09 17:46:13,prod,src/java/org/apache/commons/lang/exception/DefaultExceptionContext.java,DefaultExceptionContext,org/apache/commons/lang/exception,129,0,2078,9,"Add ExceptionContext package (LANG-497, contributed by Derek Ashmore).

git-svn-id: https://svn.apache.org/repos/asf/commons/proper/lang/trunk@802566 13f79535-47bb-0310-9956-ffa450edef68",2009-08
ad922624dae76330edab3ba8831a49c77cbcb69e,2009-08-09 17:46:13,prod,src/java/org/apache/commons/lang/exception/ExceptionContext.java,ExceptionContext,org/apache/commons/lang/exception,69,0,2078,9,"Add ExceptionContext package (LANG-497, contributed by Derek Ashmore).

git-svn-id: https://svn.apache.org/repos/asf/commons/proper/lang/trunk@802566 13f79535-47bb-0310-9956-ffa450edef68",2009-08
ad922624dae76330edab3ba8831a49c77cbcb69e,2009-08-09 17:46:13,test,src/test/org/apache/commons/lang/exception/ContextedExceptionTest.java,ContextedExceptionTest,org/apache/commons/lang/exception,151,0,2078,9,"Add ExceptionContext package (LANG-497, contributed by Derek Ashmore).

git-svn-id: https://svn.apache.org/repos/asf/commons/proper/lang/trunk@802566 13f79535-47bb-0310-9956-ffa450edef68",2009-08
ad922624dae76330edab3ba8831a49c77cbcb69e,2009-08-09 17:46:13,test,src/test/org/apache/commons/lang/exception/ContextedRuntimeExceptionTest.java,ContextedRuntimeExceptionTest,org/apache/commons/lang/exception,141,0,2078,9,"Add ExceptionContext package (LANG-497, contributed by Derek Ashmore).

git-svn-id: https://svn.apache.org/repos/asf/commons/proper/lang/trunk@802566 13f79535-47bb-0310-9956-ffa450edef68",2009-08
ad922624dae76330edab3ba8831a49c77cbcb69e,2009-08-09 17:46:13,test,src/test/org/apache/commons/lang/exception/DefaultExceptionContextTest.java,DefaultExceptionContextTest,org/apache/commons/lang/exception,86,0,2078,9,"Add ExceptionContext package (LANG-497, contributed by Derek Ashmore).

git-svn-id: https://svn.apache.org/repos/asf/commons/proper/lang/trunk@802566 13f79535-47bb-0310-9956-ffa450edef68",2009-08
8958fdcc73c33520ef1627e5e2ed65b19cbb54c9,2009-09-26 14:27:32,prod,src/java/org/apache/commons/lang/concurrent/LazyInitializer.java,LazyInitializer,org/apache/commons/lang/concurrent,113,0,2092,2,"[LANG-496] Added LazyInitializer class plus test class.

git-svn-id: https://svn.apache.org/repos/asf/commons/proper/lang/trunk@819141 13f79535-47bb-0310-9956-ffa450edef68",2009-09
8958fdcc73c33520ef1627e5e2ed65b19cbb54c9,2009-09-26 14:27:32,test,src/test/org/apache/commons/lang/concurrent/LazyInitializerTest.java,LazyInitializerTest,org/apache/commons/lang/concurrent,109,0,2092,2,"[LANG-496] Added LazyInitializer class plus test class.

git-svn-id: https://svn.apache.org/repos/asf/commons/proper/lang/trunk@819141 13f79535-47bb-0310-9956-ffa450edef68",2009-09
13ef1d725f1c006af92c0b0747862b112f9db3d9,2009-09-29 19:14:17,prod,src/java/org/apache/commons/lang/concurrent/ConcurrentException.java,ConcurrentException,org/apache/commons/lang/concurrent,69,0,2100,2,"[LANG-499] Added ConcurrentException and ConcurrentUtils classes.

git-svn-id: https://svn.apache.org/repos/asf/commons/proper/lang/trunk@820070 13f79535-47bb-0310-9956-ffa450edef68",2009-09
13ef1d725f1c006af92c0b0747862b112f9db3d9,2009-09-29 19:14:17,prod,src/java/org/apache/commons/lang/concurrent/ConcurrentUtils.java,ConcurrentUtils,org/apache/commons/lang/concurrent,119,0,2100,2,"[LANG-499] Added ConcurrentException and ConcurrentUtils classes.

git-svn-id: https://svn.apache.org/repos/asf/commons/proper/lang/trunk@820070 13f79535-47bb-0310-9956-ffa450edef68",2009-09
169a20fb98898d3d6763796896c735f23da07c6d,2009-09-29 19:14:56,test,src/test/org/apache/commons/lang/concurrent/ConcurrentUtilsTest.java,ConcurrentUtilsTest,org/apache/commons/lang/concurrent,164,0,2101,1,"[LANG-499] Test class for ConcurrentUtils

git-svn-id: https://svn.apache.org/repos/asf/commons/proper/lang/trunk@820071 13f79535-47bb-0310-9956-ffa450edef68",2009-09
8c413aecd8381c6cc440544dfba8b43cd781023f,2009-10-31 19:48:52,prod,src/java/org/apache/commons/lang/concurrent/BackgroundInitializer.java,BackgroundInitializer,org/apache/commons/lang/concurrent,331,0,2179,2,"[LANG-501] Added BackgroundInitializer class with JUnit tests.

git-svn-id: https://svn.apache.org/repos/asf/commons/proper/lang/trunk@831586 13f79535-47bb-0310-9956-ffa450edef68",2009-10
